id,code,commonName,className,order,scientificName
354,AHJA,Azure-hooded Jay,AVES,Passeriformes,Cyanolyca cucullata
355,AKEK,Akekee,AVES,Passeriformes,Loxops caeruleirostris
357,AKIK,Akikiki,AVES,Passeriformes,Oreomystis bairdi
360,ALOR,Altamira Oriole,AVES,Passeriformes,Icterus gularis
363,AMAU,Amaui,AVES,Passeriformes,Myadestes woahensis
408,AZTH,Aztec Thrush,AVES,Passeriformes,Ridgwayia pinicola
412,BABE,Barred Becard,AVES,Passeriformes,Pachyramphus versicolor
415,BACA,Bare-crowned Antbird,AVES,Passeriformes,Gymnocichla nudiceps
418,BAGT,Blue-and-gold Tanager,AVES,Passeriformes,Bangsia arcaei
421,BAHS,Bahama Swallow,AVES,Passeriformes,Tachycineta cyaneoviridis
423,BAJU,Baird's Junco,AVES,Passeriformes,Junco bairdi
424,BANA,Bananaquit,AVES,Passeriformes,Coereba flaveola
426,BANW,Banded Wren,AVES,Passeriformes,Thryophilus pleurostictus
431,BARW,Barbuda Warbler,AVES,Passeriformes,Setophaga subita
143,EAPH,Eastern Phoebe,AVES,Passeriformes,Sayornis phoebe
403,YBWB,Yellow-browed Bunting,AVES,Passeriformes,Emberiza chrysophrys
383,ASRF,Asian Rosy-Finch,AVES,Passeriformes,Leucosticte arctoa
488,BCHS,Black-chested Sparrow,AVES,Passeriformes,Peucaea humeralis
463,AUOR,Audubon's Oriole,AVES,Passeriformes,Icterus graduacauda
436,BAWM,Blue-and-white Mockingbird,AVES,Passeriformes,Melanotis hypoleucus
437,BAWS,Blue-and-white Swallow,AVES,Passeriformes,Pygochelidon cyanoleuca
438,BAYE,Bahama Yellowthroat,AVES,Passeriformes,Geothlypis rostrata
441,BAYT,Black-and-yellow Tanager,AVES,Passeriformes,Chrysothlypis chrysomelas
442,BAYW,Bay Wren,AVES,Passeriformes,Cantorchilus nigricapillus
446,BBFL,Buff-breasted Flycatcher,AVES,Passeriformes,Empidonax fulvifrons
464,BBNT,Black-billed Nightingale-Thrush,AVES,Passeriformes,Catharus gracilirostris
483,BCDO,Black-capped Donacobius,AVES,Passeriformes,Donacobius atricapilla
564,BLDA,Blue Dacnis,AVES,Passeriformes,Dacnis cayana
1709,RCWO,Red-cockaded Woodpecker,AVES,Piciformes,Picoides borealis
1094,ELOW,Elf Owl,AVES,Strigiformes,Micrathene whitneyi
1508,MOOW,Mottled Owl,AVES,Strigiformes,Ciccaba virgata
174,HAGA,Hawaiian Gallinule,AVES,Gruiformes,Gallinula galeata sandwichensis
1114,EURS,Eurasian Spoonbill,AVES,Pelecaniformes,Platalea leucorodia
1091,EGGO,Egyptian Goose,AVES,Anseriformes,Alopochen aegyptiaca
1098,EMGO,Emperor Goose,AVES,Anseriformes,Anser canagicus
1678,RAZO,Razorbill,AVES,Charadriiformes,Alca torda
4746,DENLEU,White-backed Woodpecker,AVES,Piciformes,Dendrocopos leucotos
2266,WCPA,White-crowned Parrot,AVES,Psittaciformes,Pionus senilis
512,YFGU,Yellow-footed Gull,AVES,Charadriiformes,Larus livens
565,BLGD,Blue Ground-Dove,AVES,Columbiformes,Claravis pretiosa
510,PAIP,Painted Parakeet,AVES,Psittaciformes,Pyrrhura picta
485,BCHA,Black-collared Hawk,AVES,Accipitriformes,Busarellus nigricollis
586,BOPE,Bonin Petrel,AVES,Procellariiformes,Pterodroma hypoleuca
685,CCOW,Chestnut-colored Woodpecker,AVES,Piciformes,Celeus castaneus
686,CCRW,Crimson-crested Woodpecker,AVES,Piciformes,Campephilus melanoleucos
698,CGWO,Cuban Green Woodpecker,AVES,Piciformes,Xiphidiopicus percussus
727,DUNL,Dunlin,AVES,Charadriiformes,Calidris alpina
728,GBHE,Great Blue Heron,AVES,Pelecaniformes,Ardea herodias
4617,4617,Rock Partridge (Sicilian),AVES,Galliformes,Alectoris graeca whitakeri
783,VASW,Vaux's Swift,AVES,Apodiformes,Chaetura vauxi
4553,STEA,Steppe Eagle,AVES,Accipitriformes,Aquila nipalensis
4554,TAEA,Tawny Eagle,AVES,Accipitriformes,Aquila rapax
4764,OTUBRU,Pallid Scops-Owl,AVES,Strigiformes,Otus brucei
934,GLGU,Glaucous Gull,AVES,Charadriiformes,Larus hyperboreus
950,RNSA,Red-naped Sapsucker,AVES,Piciformes,Sphyrapicus nuchalis
963,KILL,Killdeer,AVES,Charadriiformes,Charadrius vociferus
964,RUTU,Ruddy Turnstone,AVES,Charadriiformes,Arenaria interpres
953,SEPL,Semipalmated Plover,AVES,Charadriiformes,Charadrius semipalmatus
1009,COPE,Cook's Petrel,AVES,Procellariiformes,Pterodroma cookii
988,COCC,Cocos Cuckoo,AVES,Cuculiformes,Coccyzus ferrugineus
992,COCU,Common Cuckoo,AVES,Cuculiformes,Cuculus canorus
987,COBH,Common Black Hawk,AVES,Accipitriformes,Buteogallus anthracinus
1037,CRHA,Crane Hawk,AVES,Accipitriformes,Geranospiza caerulescens
1063,CUTO,Cuban Tody,AVES,Coraciiformes,Todus multicolor
1079,DUHU,Dusky Hummingbird,AVES,Apodiformes,Cynanthus sordidus
1145,FTHU,Fiery-throated Hummingbird,AVES,Apodiformes,Panterpe insignis
1847,SGBW,Straight-billed Woodcreeper,AVES,Passeriformes,Dendroplex picus
1256,GRRO,Greater Roadrunner,AVES,Cuculiformes,Geococcyx californianus
1250,GRLC,Great Lizard-Cuckoo,AVES,Cuculiformes,Coccyzus merlini
1239,GREH,Green Hermit,AVES,Apodiformes,Phaethornis guy
1347,IVGU,Ivory Gull,AVES,Charadriiformes,Pagophila eburnea
1361,JASN,Jack Snipe,AVES,Charadriiformes,Lymnocryptes minimus
1340,INPE,Indian Peafowl,AVES,Galliformes,Pavo cristatus
1507,MONQ,Montezuma Quail,AVES,Galliformes,Cyrtonyx montezumae
1389,KWQD,Key West Quail-Dove,AVES,Columbiformes,Geotrygon chrysia
1771,RUCR,Ruddy Crake,AVES,Gruiformes,Laterallus ruber
1423,LEGR,Least Grebe,AVES,Podicipediformes,Tachybaptus dominicus
1382,KIMU,Kittlitz's Murrelet,AVES,Charadriiformes,Brachyramphus brevirostris
1395,LAGU,Laughing Gull,AVES,Charadriiformes,Leucophaeus atricilla
1415,LCPA,Lilac-crowned Parrot,AVES,Psittaciformes,Amazona finschi
1427,LEPA,Least Pauraque,AVES,Caprimulgiformes,Siphonorhis brewsteri
1420,LEFR,Lesser Frigatebird,AVES,Suliformes,Fregata ariel
760,REDH,Redhead,AVES,Anseriformes,Aythya americana
1639,PLCH,Plain Chachalaca,AVES,Galliformes,Ortalis vetula
1381,KIEI,King Eider,AVES,Anseriformes,Somateria spectabilis
1390,LABD,Labrador Duck,AVES,Anseriformes,Camptorhynchus labradorius
1406,LAYD,Laysan Duck,AVES,Anseriformes,Anas laysanensis
1054,CUEM,Cuban Emerald,AVES,Apodiformes,Chlorostilbon ricordii
1495,MEWO,Mexican Woodnymph,AVES,Apodiformes,Thalurania ridgwayi
1610,PBHE,Pale-bellied Hermit,AVES,Apodiformes,Phaethornis anthophilus
1449,LOKI,Loggerhead Kingbird,AVES,Passeriformes,Tyrannus caudifasciatus
477,BCAH,Blue-capped Hummingbird,AVES,Apodiformes,Eupherusa cyanophrys
1833,SCQU,Scaled Quail,AVES,Galliformes,Callipepla squamata
1808,SBKI,Slender-billed Kite,AVES,Accipitriformes,Helicolestes hamatus
1839,SEHA,Semiplumbeous Hawk,AVES,Accipitriformes,Leucopternis semiplumbeus
1864,SKTH,Sparkling-tailed Hummingbird,AVES,Apodiformes,Tilmatura dupontii
1880,SNOC,Snowcap,AVES,Apodiformes,Microchera albocoronata
1887,SODO,Socorro Dove,AVES,Columbiformes,Zenaida graysoni
1854,SHTN,Short-tailed Nighthawk,AVES,Caprimulgiformes,Lurocalis semitorquatus
1927,STCU,Striped Cuckoo,AVES,Cuculiformes,Tapera naevia
1934,STHA,Short-tailed Hawk,AVES,Accipitriformes,Buteo brachyurus
1938,STKI,Swallow-tailed Kite,AVES,Accipitriformes,Elanoides forficatus
1950,STSE,Steller's Sea-Eagle,AVES,Accipitriformes,Haliaeetus pelagicus
1930,STEI,Steller's Eider,AVES,Anseriformes,Polysticta stelleri
933,GBBG,Great Black-backed Gull,AVES,Charadriiformes,Larus marinus
1967,TABG,Taiga Bean-Goose,AVES,Anseriformes,Anser fabalis
954,SPSA,Spotted Sandpiper,AVES,Charadriiformes,Actitis macularius
1962,SVHU,Steely-vented Hummingbird,AVES,Apodiformes,Amazilia saucerottei
1971,TAHU,Talamanca Hummingbird,AVES,Apodiformes,Eugenes spectabilis
1979,TBHU,Tooth-billed Hummingbird,AVES,Apodiformes,Androdon aequatorialis
1983,TBPA,Thick-billed Parrot,AVES,Psittaciformes,Rhynchopsitta pachyrhyncha
1926,STAL,Short-tailed Albatross,AVES,Procellariiformes,Phoebastria albatrus
1949,STRS,Streaked Shearwater,AVES,Procellariiformes,Calonectris leucomelas
2043,TUPU,Tufted Puffin,AVES,Charadriiformes,Fratercula cirrhata
1991,TEST,Temminck's Stint,AVES,Charadriiformes,Calidris temminckii
2011,TRSO,Tropical Screech-Owl,AVES,Strigiformes,Megascops choliba
2073,WESO,Western Screech-Owl,AVES,Strigiformes,Megascops kennicottii
2003,TRHE,Tricolored Heron,AVES,Pelecaniformes,Egretta tricolor
2031,ZEBD,Zebra Dove,AVES,Columbiformes,Geopelia striata
2022,YUWO,Yucatan Woodpecker,AVES,Piciformes,Melanerpes pygmaeus
1434,LEWO,Lewis's Woodpecker,AVES,Piciformes,Melanerpes lewis
2062,VESO,Vermiculated Screech-Owl,AVES,Strigiformes,Megascops guatemalae vermiculatus
1995,THTI,Thicket Tinamou,AVES,Tinamiformes,Crypturellus cinnamomeus
1106,EUCU,Eurasian Curlew,AVES,Charadriiformes,Numenius arquata
778,WHIM,Whimbrel,AVES,Charadriiformes,Numenius phaeopus
2066,VIQD,Violaceous Quail-Dove,AVES,Columbiformes,Geotrygon violacea
2101,WIWD,West Indian Whistling-Duck,AVES,Anseriformes,Dendrocygna arborea
2108,WNPE,White-necked Petrel,AVES,Procellariiformes,Pterodroma cervicalis
2171,WWPU,White-whiskered Puffbird,AVES,Piciformes,Malacoptila panamensis
2055,VBHU,Violet-bellied Hummingbird,AVES,Apodiformes,Juliamyia julie
2056,VCAH,Violet-capped Hummingbird,AVES,Apodiformes,Goldmania violiceps
2057,VCHU,Violet-crowned Hummingbird,AVES,Apodiformes,Amazilia violiceps
2060,VEMA,Veraguan Mango,AVES,Apodiformes,Anthracothorax veraguensis
2214,INEG,Intermediate Egret,AVES,Pelecaniformes,Ardea intermedia
1736,RLKI,Red-legged Kittiwake,AVES,Charadriiformes,Rissa brevirostris
2186,ATGR,Atitlan Grebe,AVES,Podicipediformes,Podilymbus gigas
1716,REPH,Red Phalarope,AVES,Charadriiformes,Phalaropus fulicarius
1459,LTST,Long-toed Stint,AVES,Charadriiformes,Calidris subminuta
1671,PUSA,Purple Sandpiper,AVES,Charadriiformes,Calidris maritima
2113,WOST,Wood Stork,AVES,Ciconiiformes,Mycteria americana
2222,BLSP,Black Storm-Petrel,AVES,Procellariiformes,Hydrobates melania
2327,GBEH,Gray-bellied Hawk,AVES,Accipitriformes,Accipiter poliogaster
2263,WCHP,White-cheeked Pintail,AVES,Anseriformes,Anas bahamensis
2166,WTNI,White-tailed Nightjar,AVES,Caprimulgiformes,Hydropsalis cayennensis
2216,JFPE,Juan Fernandez Petrel,AVES,Procellariiformes,Pterodroma externa
2253,WAAL,Wandering Albatross,AVES,Procellariiformes,Diomedea exulans
2304,BRYS,Bryan's Shearwater,AVES,Procellariiformes,Puffinus bryani
2319,CVSH,Cape Verde Shearwater,AVES,Procellariiformes,Calonectris edwardsii
2330,GLIB,Glossy Ibis,AVES,Pelecaniformes,Plegadis falcinellus
2264,WCHS,White-chinned Swift,AVES,Apodiformes,Cypseloides cryptus
2277,RFCO,Red-faced Cormorant,AVES,Suliformes,Urile urile
2354,MODO,Mourning Dove,AVES,Columbiformes,Zenaida macroura
2361,PBGD,Plain-breasted Ground-Dove,AVES,Columbiformes,Columbina minuta
2363,PLUP,Plumbeous Pigeon,AVES,Columbiformes,Patagioenas plumbea
2365,PVPI,Pale-vented Pigeon,AVES,Columbiformes,Patagioenas cayennensis
2374,RUDP,Ruddy Pigeon,AVES,Columbiformes,Patagioenas subvinacea
2342,JAPA,Jamaican Pauraque,AVES,Caprimulgiformes,Siphonorhis americana
2347,LENI,Lesser Nighthawk,AVES,Caprimulgiformes,Chordeiles acutipennis
2344,LAAL,Laysan Albatross,AVES,Procellariiformes,Phoebastria immutabilis
2385,STPE,Stejneger's Petrel,AVES,Procellariiformes,Pterodroma longirostris
1750,ROST,Roseate Tern,AVES,Charadriiformes,Sterna dougallii
2339,GRUP,Green-rumped Parrotlet,AVES,Psittaciformes,Forpus passerinus
2336,GRCO,Great Cormorant,AVES,Suliformes,Phalacrocorax carbo
2181,BLSK,Black Skimmer,AVES,Charadriiformes,Rynchops niger
635,BTYW,Black-throated Gray Warbler,AVES,Passeriformes,Setophaga nigrescens
2070,WAJA,Wattled Jacana,AVES,Charadriiformes,Jacana jacana
742,AMBI,American Bittern,AVES,Pelecaniformes,Botaurus lentiginosus
1946,STRH,Striated Heron,AVES,Pelecaniformes,Butorides striata
377,APKI,American Pygmy Kingfisher,AVES,Coraciiformes,Chloroceryle aenea
2396,GTMG,Green-throated Mountain-gem,AVES,Apodiformes,Lampornis viridipallens
2413,WNJA,White-necked Jacobin,AVES,Apodiformes,Florisuga mellivora
2414,WTAT,White-tailed Trogon,AVES,Trogoniformes,Trogon chionurus
533,BFQD,Buff-fronted Quail-Dove,AVES,Columbiformes,Zentrygon costaricensis
551,BHTR,Black-headed Trogon,AVES,Trogoniformes,Trogon melanocephalus
805,RNEP,Ring-necked Pheasant,AVES,Galliformes,Phasianus colchicus
491,BCMO,Blue-capped Motmot,AVES,Coraciiformes,Momotus coeruliceps
553,BIHA,Bicolored Hawk,AVES,Accipitriformes,Accipiter bicolor
462,ATMG,Amethyst-throated Mountain-gem,AVES,Apodiformes,Lampornis amethystinus
482,BCCO,Black-crested Coquette,AVES,Apodiformes,Lophornis helenae
373,ANPS,Antillean Palm-Swift,AVES,Apodiformes,Tachornis phoenicobia
518,BBIH,Broad-billed Hummingbird,AVES,Apodiformes,Cynanthus latirostris
650,CACO,California Condor,AVES,Cathartiformes,Gymnogyps californianus
1510,MOPE,Mottled Petrel,AVES,Procellariiformes,Pterodroma inexpectata
2362,PFSH,Pink-footed Shearwater,AVES,Procellariiformes,Ardenna creatopus
1627,PIBI,Pinnated Bittern,AVES,Pelecaniformes,Botaurus pinnatus
2256,WBMG,White-bellied Mountain-gem,AVES,Apodiformes,Lampornis hemileucus
317,CHFG,Chiriqui Foliage-gleaner,AVES,Passeriformes,Automolus exsertus
318,CHSO,Choco Screech-Owl,AVES,Strigiformes,Megascops centralis
334,MITH,Mistle Thrush,AVES,Passeriformes,Turdus viscivorus
319,COMS,Common Shelduck,AVES,Anseriformes,Tadorna tadorna
320,CRSE,Cinnamon-rumped Seedeater,AVES,Passeriformes,Sporophila torqueola
336,PARO,Pallas's Rosefinch,AVES,Passeriformes,Carpodacus roseus
339,RIWA,River Warbler,AVES,Passeriformes,Locustella fluviatilis
619,BTCO,Black-tipped Cotinga,AVES,Passeriformes,Carpodectes hopkei
621,BTFG,Buff-throated Foliage-gleaner,AVES,Passeriformes,Automolus ochrolaemus
661,CAKI,Cassin's Kingbird,AVES,Passeriformes,Tyrannus vociferans
634,BTWR,Black-throated Wren,AVES,Passeriformes,Pheugopedius atrogularis
640,BUSH,Bushtit,AVES,Passeriformes,Psaltriparus minimus
665,CANT,Canyon Towhee,AVES,Passeriformes,Melozone fusca
689,AMGO,American Goldfinch,AVES,Passeriformes,Spinus tristis
824,UNSW,Unidentified Swallow,AVES,Passeriformes,Hirundo 
878,BHGR,Black-headed Grosbeak,AVES,Passeriformes,Pheuticus melanocephalus
874,BUOR,Bullock's Oriole,AVES,Passeriformes,Icterus bullockii
876,CAFI,Cassin's Finch,AVES,Passeriformes,Haemorhous cassinii
877,CAVI,Cassin's Vireo,AVES,Passeriformes,Vireo cassinii
147,GCTH,Gray-cheeked Thrush,AVES,Passeriformes,Catharus minimus
1019,COTF,Common Tody-Flycatcher,AVES,Passeriformes,Todirostrum cinereum
311,SAPS,Sapsucker hybrid,AVES,Piciformes,Sphyrapicus 
342,SWFL,Southwestern Willow Flycatcher,AVES,Passeriformes,Empidonax traillii extimus
344,TBWA,Thick-billed Warbler,AVES,Passeriformes,Arundinax aedon
345,TRFL,Traill's Flycatcher,AVES,Passeriformes,Empidonax alnorum / traillii
2646,RUBL,Rusty Blackbird,AVES,Passeriformes,Euphagus carolinus
2644,OCWA,Orange-crowned Warbler,AVES,Passeriformes,Leiothlypis celata
1162,GATH,Garnet-throated Hummingbird,AVES,Apodiformes,Lamprolaima rhami
1068,DBGR,Double-banded Graytail,AVES,Passeriformes,Xenerpestes minlosi
957,WODU,Wood Duck,AVES,Anseriformes,Aix sponsa
1022,COVI,Cozumel Vireo,AVES,Passeriformes,Vireo bairdi
1035,CRET,Common Redstart,AVES,Passeriformes,Phoenicurus phoenicurus
149,GWWA,Golden-winged Warbler,AVES,Passeriformes,Vermivora chrysoptera
1081,DUTH,Dusky Thrush,AVES,Passeriformes,Turdus naumanni
1085,DWVI,Dwarf Vireo,AVES,Passeriformes,Vireo nelsoni
1099,EMTA,Emerald Tanager,AVES,Passeriformes,Tangara florida
205,UDOW,Unidentified Dowitcher,AVES,Charadriiformes,Limnodromus 
1104,EUBU,Eurasian Bullfinch,AVES,Passeriformes,Pyrrhula pyrrhula
1107,EUDO,Eurasian Dotterel,AVES,Charadriiformes,Charadrius morinellus
2337,GRIB,Green Ibis,AVES,Pelecaniformes,Mesembrinibis cayennensis
1215,GKIN,Green Kingfisher,AVES,Coraciiformes,Chloroceryle americana
1245,GRGU,Gray Gull,AVES,Charadriiformes,Leucophaeus modestus
4691,4691,Black Wheatear,AVES,Passeriformes,Oenanthe leucura
1204,GHKI,Gray-headed Kite,AVES,Accipitriformes,Leptodon cayanensis
2645,PAWA,Palm Warbler,AVES,Passeriformes,Setophaga palmarum
1221,GNBM,Green-breasted Mango,AVES,Apodiformes,Anthracothorax prevostii
1274,GTCA,Green-throated Carib,AVES,Apodiformes,Eulampis holosericeus
1130,FEFL,Fernandina's Flicker,AVES,Piciformes,Colaptes fernandinae
1254,GRPO,Great Potoo,AVES,Nyctibiiformes,Nyctibius grandis
1110,EUGP,European Golden-Plover,AVES,Charadriiformes,Pluvialis apricaria
2821,PALO,Pacific Loon,AVES,Gaviiformes,Gavia pacifica
2643,NSHR,Northern Shrike,AVES,Passeriformes,Lanius borealis
2739,63,Ptarmigans,AVES,Galliformes, 
1249,GRKN,Great Knot,AVES,Charadriiformes,Calidris tenuirostris
1269,GSAP,Greater Sand-Plover,AVES,Charadriiformes,Charadrius leschenaultii
416,BAFA,Bat Falcon,AVES,Falconiformes,Falco rufigularis
2163,WTMG,White-throated Mountain-gem,AVES,Apodiformes,Lampornis castaneoventris
1717,REQU,Resplendent Quetzal,AVES,Trogoniformes,Pharomachrus mocinno
112,OVEN,Ovenbird,AVES,Passeriformes,Seiurus aurocapilla
764,ROPI,Rock Pigeon,AVES,Columbiformes,Columba livia
846,RNGR,Red-necked Grebe,AVES,Podicipediformes,Podiceps grisegena
1748,RBTR,Red-billed Tropicbird,AVES,Phaethontiformes,Phaethon aethereus
2372,RRPA,Rose-ringed Parakeet,AVES,Psittaciformes,Psittacula krameri
568,YHPA,Yellow-headed Parrot,AVES,Psittaciformes,Amazona oratrix
850,TOSO,Townsend's Solitaire,AVES,Passeriformes,Myadestes townsendi
901,LOSH,Loggerhead Shrike,AVES,Passeriformes,Lanius ludovicianus
852,TUTI,Tufted Titmouse,AVES,Passeriformes,Baeolophus bicolor
1667,PUAI,Puaiohi,AVES,Passeriformes,Myadestes palmeri
213,USOW,Unidentified Screech Owl,AVES,Strigiformes,Megascops 
2400,LETE,Least Tern,AVES,Charadriiformes,Sternula antillarum
1379,KEGU,Kelp Gull,AVES,Charadriiformes,Larus dominicanus
241,UJAE,Unidentified Jaeger,AVES,Charadriiformes,Stercorarius 
1261,GRSK,Great Skua,AVES,Charadriiformes,Stercorarius skua
1761,RTCA,Red-throated Caracara,AVES,Falconiformes,Ibycter americanus
507,BCWP,Buffy-crowned Wood-Partridge,AVES,Galliformes,Dendrortyx leucophrys
1784,RVCH,Rufous-vented Chachalaca,AVES,Galliformes,Ortalis ruficauda
769,SMEW,Smew,AVES,Anseriformes,Mergellus albellus
1705,RCRC,Rufous-crested Coquette,AVES,Apodiformes,Lophornis delattrei
2239,RTOH,Ruby-topaz Hummingbird,AVES,Apodiformes,Chrysolampis mosquitus
1330,HPAT,Hispaniolan Parrot,AVES,Psittaciformes,Amazona ventralis
186,CAJA,Canada Jay,AVES,Passeriformes,Perisoreus canadensis
998,COGD,Common Ground-Dove,AVES,Columbiformes,Columbina passerina
1819,SBWP,Spot-breasted Woodpecker,AVES,Piciformes,Colaptes punctigula
1777,RUQD,Ruddy Quail-Dove,AVES,Columbiformes,Geotrygon montana
1791,SAAL,Salvin's Albatross,AVES,Procellariiformes,Thalassarche salvini
1456,LSTS,Lesser Swallow-tailed Swift,AVES,Apodiformes,Panyptila cayennensis
489,BCHU,Black-chinned Hummingbird,AVES,Apodiformes,Archilochus alexandri
2092,WHST,Whiskered Tern,AVES,Charadriiformes,Chlidonias hybrida
2154,WTDO,White-tipped Dove,AVES,Columbiformes,Leptotila verreauxi
779,WILL,Willet,AVES,Charadriiformes,Tringa semipalmata
1914,SPTN,Spot-tailed Nightjar,AVES,Caprimulgiformes,Hydropsalis maculicaudus
2100,WISP,Wilson's Storm-Petrel,AVES,Procellariiformes,Oceanites oceanicus
451,YCPA,Yellow-crowned Parrot,AVES,Psittaciformes,Amazona ochrocephala
541,BHEP,Blue-headed Parrot,AVES,Psittaciformes,Pionus menstruus
198,UTEA,Unidentified Teal,AVES,Anseriformes,Anas 
2050,USWO,Unspotted Saw-whet Owl,AVES,Strigiformes,Aegolius ridgwayi
454,YEBI,Yellow Bittern,AVES,Pelecaniformes,Ixobrychus sinensis
972,CHPH,Chinese Pond-Heron,AVES,Pelecaniformes,Ardeola bacchus
763,ROGO,Ross's Goose,AVES,Anseriformes,Chen rossii
2147,ABDU,American Black Duck,AVES,Anseriformes,Anas rubripes
309,SHLA,Streaked Horned Lark,AVES,Passeriformes,Eremophila alpestris strigata
289,LSTP,Least Storm-Petrel,AVES,Procellariiformes,Hydrobates microsoma
299,PTWO,Purple-throated Woodstar,AVES,Apodiformes,Philodice mitchellii
290,MASP,Markham's Storm-Petrel,AVES,Procellariiformes,Hydrobates markhami
1426,LEMO,Lesson's Motmot,AVES,Coraciiformes,Momotus lessonii
1981,TBMO,Turquoise-browed Motmot,AVES,Coraciiformes,Eumomota superciliosa
936,GWFG,Greater White-fronted Goose,AVES,Anseriformes,Anser albifrons
1294,HAGO,Hawaiian Goose,AVES,Anseriformes,Branta sandvicensis
1465,LWFG,Lesser White-fronted Goose,AVES,Anseriformes,Anser erythropus
287,BSTP,Band-rumped Storm-Petrel,AVES,Procellariiformes,Hydrobates castro
575,YNAL,Yellow-nosed Albatross,AVES,Procellariiformes,Thalassarche chlororhynchos
699,CHAL,Chatham Albatross,AVES,Procellariiformes,Thalassarche eremita
834,EASO,Eastern Screech-owl,AVES,Strigiformes,Megascops asio
838,LEOW,Long-eared Owl,AVES,Strigiformes,Asio otus
841,NOPO,Northern Pygmy-owl,AVES,Strigiformes,Glaucidium gnoma
842,NSWO,Northern Saw-whet Owl,AVES,Strigiformes,Aegolius acadicus
563,BLCO,Blue Cotinga,AVES,Passeriformes,Cotinga nattererii
499,BCRM,Blue-crowned Manakin,AVES,Passeriformes,Lepidothrix coronata
2423,BAWO,Bahama Woodstar,AVES,Apodiformes,Nesophlox evelynae
1902,SPDO,Spotted Dove,AVES,Columbiformes,Streptopelia chinensis
840,NOFU,Northern Fulmar,AVES,Procellariiformes,Fulmarus glacialis
831,CHIK,Domestic Chicken,AVES,Galliformes,Gallus Gallus
837,HOGR,Horned Grebe,AVES,Podicipediformes,Podiceps auritus
1040,CROW,Crested Owl,AVES,Strigiformes,Lophostrix cristata
1635,PIRW,Pirre Warbler,AVES,Passeriformes,Basileuterus ignotus
132,WEME,Western Meadowlark,AVES,Passeriformes,Sturnella neglecta
1273,GSWO,Great Spotted Woodpecker,AVES,Piciformes,Dendrocopos major
1623,PFGO,Pink-footed Goose,AVES,Anseriformes,Anser brachyrhynchus
1818,SBTI,Slaty-breasted Tinamou,AVES,Tinamiformes,Crypturellus boucardi
2007,TROP,Tropical Pewee,AVES,Passeriformes,Contopus cinereus
1738,RLTH,Red-legged Thrush,AVES,Passeriformes,Turdus plumbeus
903,WAVI,Warbling Vireo,AVES,Passeriformes,Vireo gilvus
4686,BRTR2,Blue Rock-Thrush,AVES,Passeriformes,Monticola solitarius
1007,COMY,Common Myna,AVES,Passeriformes,Acridotheres tristis
2381,SNBW,Strong-billed Woodcreeper,AVES,Passeriformes,Xiphocolaptes promeropirhynchus
1077,DUAN,Dusky Antbird,AVES,Passeriformes,Cercomacroides tyrannina
1108,EUFL,Euler's Flycatcher,AVES,Passeriformes,Lathrotriccus euleri
1109,EUGO,European Goldfinch,AVES,Passeriformes,Carduelis carduelis
